case,case_index,case_count,Vv,tip_deflection,case_dir,vsp3_path,deflection_csv_path,stab_path,passed,vspaero_passed,error,postprocess_passed,postprocess_error,sixdof_success,sixdof_message,sixdof_roll_response_reached,sixdof_target_delta_phi,sixdof_target_delta_phi_deg,sixdof_stop_at_target_delta_phi,sixdof_stopped_at_target_delta_phi,sixdof_phi0,sixdof_phi_final,sixdof_phi_delta_final,sixdof_t_start,sixdof_t_final,sixdof_t_reach,sixdof_dt_reach,sixdof_delta_r,sixdof_metric_Vinf,sixdof_metric_Bref,sixdof_roll_response_phi_rate,sixdof_roll_response_phi_rate_per_delta_r,sixdof_roll_response_metric,sixdof_roll_response_error,sixdof_roll_response_reference_phi_rate_to_t_final,sixdof_roll_response_reference_phi_rate_per_delta_r_to_t_final,sixdof_roll_response_metric_reference,sixdof_roll_response_fraction_of_target,sixdof_delta_e_initial,sixdof_thrust,turn_trim_mode,turn_trim_passed,turn_trim_beta,turn_trim_delta_r,turn_trim_Omega,Gamma_eff_rad,Gamma_eff_deg,CL_alpha,Cl_beta,Cn_beta,CS_beta,CS_p,CS_r,CY_beta,CY_p,CY_r,Cl_p,Cl_r,Cn_p,Cn_r,Cl_delta_r,Cn_delta_r,CS_delta_r,CY_delta_r,spiral_margin,control_column_delta_a,control_column_delta_e,control_column_delta_r,control_groups,Sref,Bref,Cref,Xcg,Ycg,Zcg,AoA_deg,Beta_deg,Mach,Rho,Vinf,quasi_matrix_det,quasi_beta_per_delta_r,quasi_p_per_delta_r,quasi_phat_per_delta_r,quasi_rhat_per_delta_r,turn_trim_fixed_phi,turn_trim_fixed_phi_deg,turn_trim_fixed_delta_a,turn_trim_fixed_V,turn_trim_message,turn_trim_max_abs_residual,turn_trim_cost,turn_trim_nfev,turn_trim_solution_V,turn_trim_solution_phi,turn_trim_solution_delta_a,turn_trim_solution_alpha,turn_trim_solution_beta,turn_trim_solution_theta,turn_trim_solution_Omega,turn_trim_solution_delta_e,turn_trim_solution_delta_r,turn_trim_solution_T,turn_trim_derived_u,turn_trim_derived_v,turn_trim_derived_w,turn_trim_derived_p,turn_trim_derived_q,turn_trim_derived_r,turn_trim_derived_p_hat,turn_trim_derived_q_hat,turn_trim_derived_r_hat,turn_trim_derived_qbar,turn_trim_derived_turn_radius,turn_trim_derived_z_dot,turn_trim_derived_h_dot,turn_trim_derived_sink_rate,turn_trim_coefficients_CL,turn_trim_coefficients_CD,turn_trim_coefficients_CS,turn_trim_coefficients_CMl,turn_trim_coefficients_CMm,turn_trim_coefficients_CMn,turn_trim_coefficients_CX,turn_trim_coefficients_CY,turn_trim_coefficients_CZ,turn_trim_coefficients_Cl,turn_trim_coefficients_Cm,turn_trim_coefficients_Cn,turn_trim_residuals_force_x,turn_trim_residuals_force_y,turn_trim_residuals_force_z,turn_trim_residuals_moment_l,turn_trim_residuals_moment_m,turn_trim_residuals_moment_n,turn_trim_height_residual
vv_0p00100_wtip_2p00000,11,121,0.001,2.0,vv_0p00100_wtip_2p00000,vv_0p00100_wtip_2p00000\vv_0p00100_wtip_2p00000.vsp3,vv_0p00100_wtip_2p00000\vv_0p00100_wtip_2p00000_deflection.csv,vv_0p00100_wtip_2p00000\vv_0p00100_wtip_2p00000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.012262575320569392,0.012262575320569392,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.0012262575320569392,-0.007025938118299087,-0.009485016459703769,0.14051876236598174,0.008787120732653149,23.539350349409638,gliding,True,0.07166701467706914,-1.4977137750934526,0.06696942066781375,0.17704867072153074,10.144141600745138,5.8954944,-0.221499,-0.0237189,-0.1258818,-0.4507753,0.1346357,-0.14723680013808557,-0.45077529999999894,0.13463570000000072,-0.7759295,0.2237726,-0.0870005,-0.0072625,0.0022319,-0.001637,0.0121668,0.012166799999999492,0.00691627640964,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0004618359234383917,0.5761612647423668,-0.12791471040720484,-0.17268485904972655,-0.03844989226051497,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,1.588295144385335e-09,1.6620871333284109e-18,4,10.0,0.08726646259971647,0.0,0.005226551671177796,0.07166701467706914,-0.0131814614023849,0.06696942066781375,-0.003841161195597848,-1.4977137750934526,0.0,9.974193951591184,0.7160568154248923,0.05213111475301962,0.0008827292706501727,0.005836262534968044,0.06670878602733124,0.0011916845153777333,0.00018238320421775137,0.09005686113689718,61.25,149.321883036777,0.24580191574392934,-0.24580191574392934,0.24580191574392934,0.8911570154157826,0.021863883676554573,-0.01564567234011374,-1.0890597061316565e-10,-5.798685750318944e-12,-1.2034160126739302e-11,-0.01602950092042643,-0.017171088480305154,-0.8912529671298745,-1.0890597061316565e-10,-5.798685750318944e-12,-1.2034160126739302e-11,1.588295144385335e-09,8.868953760867206e-10,5.35764561463443e-11,-1.0890597061316565e-10,-5.798685750318944e-12,-1.2034160126739302e-11,0.024580191574392934
vv_0p00150_wtip_0p00000,12,121,0.0015,0.0,vv_0p00150_wtip_0p00000,vv_0p00150_wtip_0p00000\vv_0p00150_wtip_0p00000.vsp3,vv_0p00150_wtip_0p00000\vv_0p00150_wtip_0p00000_deflection.csv,vv_0p00150_wtip_0p00000\vv_0p00150_wtip_0p00000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.020922327306377008,0.020922327306377008,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.002092232730637701,-0.011987610522467187,-0.0161832742053307,0.23975221044934372,-0.014507572671882423,23.71262778410531,gliding,False,-0.11638734123570571,-3.1446775038249064,0.0317003680048475,0.0037294503978554,0.21368176770050015,5.9935764,-0.0047434,0.0039261,-0.0016224,-0.0195296,0.0107469,-0.023124099982192413,-0.019529600000001056,0.010746900000000045,-0.7711653,0.2223306,-0.0874885,-0.0076235,0.0018623,-0.0025763,0.0164554,0.01645539999999891,-0.0008367308587599999,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.000565084573357909,0.7160480416905675,0.0011857072679355431,0.0016007048117129834,0.012452673124127423,0.08726646259971647,5.0,0.0,10.0,`ftol` termination condition is satisfied.,0.007200528387972192,3.076919197040389e-05,29,10.0,0.08726646259971647,0.0,0.0026506728766726045,-0.11638734123570571,-0.03230515853647452,0.0317003680048475,-0.017363450599286952,-3.1446775038249064,0.0,9.9323114628734,-1.1612475507181907,0.02632737025661828,0.0010239072967947026,0.0027614275469651,0.03156326129209704,0.0013822748506728485,8.629461084265937e-05,0.04261040274433101,61.25,315.4537511511172,0.245866006061077,-0.245866006061077,0.245866006061077,0.8881506154301646,0.021814864170264077,-0.0511563939545021,0.0030115934493303567,-4.880149935612829e-06,0.007200528387972192,-0.025253511405081117,-0.048277056546841945,-0.888220674496525,0.0030115934493303567,-4.880149935612829e-06,0.007200528387972192,0.00014556529320522944,0.0007742561777013811,1.985123690834606e-05,0.0030115934493303567,-4.880149935612829e-06,0.007200528387972192,0.0245866006061077
vv_0p00150_wtip_0p20000,13,121,0.0015,0.2,vv_0p00150_wtip_0p20000,vv_0p00150_wtip_0p20000\vv_0p00150_wtip_0p20000.vsp3,vv_0p00150_wtip_0p20000\vv_0p00150_wtip_0p20000_deflection.csv,vv_0p00150_wtip_0p20000\vv_0p00150_wtip_0p20000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.027437844294093905,0.027437844294093905,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.0027437844294093904,-0.01572072676988688,-0.021222981139347293,0.31441453539773767,-0.01249701376459572,23.708424371366327,gliding,False,0.6984297659826931,-1.4346438099483054,0.06449371470558082,0.020584961713817084,1.1794314276401048,5.9988354,-0.0262045,-0.0002428,-0.0025516,-0.0626603,0.0233565,-0.024055700878546107,-0.06266030000000067,0.02335650000000151,-0.7720848,0.2228623,-0.0876406,-0.0075826,0.0020214,-0.0025851,0.0165661,0.016566100000001097,0.00025280920814,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0005455800682139965,0.7422089124945292,-0.02183838091645152,-0.029481814237209553,-0.023936965568022047,0.08726646259971647,5.0,0.0,10.0,`ftol` termination condition is satisfied.,0.003209551694604508,5.825461311660779e-06,33,10.0,0.08726646259971647,0.0,0.0035966924819598655,0.6984297659826931,0.04302815947616976,0.06449371470558082,-0.03505509159520478,-1.4346438099483054,0.0,7.6584786287921505,6.430159123082424,0.027545311284718786,-0.0027741896237719575,0.005615794989737863,0.06418883045428889,-0.0037451559920921424,0.00017549359342930822,0.08665492111329,61.25,155.05386913516816,0.2578931114844774,-0.2578931114844774,0.2578931114844774,0.8908002145437134,0.02248684006978015,-0.023263094228175425,0.0010004522112881595,-7.39469492402672e-07,0.003209551694604508,0.0009408721214864942,-0.03227550221720927,-0.8908025923159387,0.0010004522112881595,-7.39469492402672e-07,0.003209551694604508,0.00010257713431812383,0.0005816019719189895,3.528012388716039e-06,0.0010004522112881595,-7.39469492402672e-07,0.003209551694604508,0.02578931114844775
vv_0p00150_wtip_0p40000,14,121,0.0015,0.4,vv_0p00150_wtip_0p40000,vv_0p00150_wtip_0p40000\vv_0p00150_wtip_0p40000.vsp3,vv_0p00150_wtip_0p40000\vv_0p00150_wtip_0p40000_deflection.csv,vv_0p00150_wtip_0p40000\vv_0p00150_wtip_0p40000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.029916386877659386,0.029916386877659386,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.0029916386877659384,-0.017140827063704414,-0.02314011653600096,0.3428165412740883,-0.009769014204243183,23.708097692491496,gliding,True,0.4681503554927047,-0.7057181273675329,0.07135352737812169,0.03612689667572877,2.0699187064244624,5.9985921,-0.0459874,-0.0027008,-0.0070743,-0.1058691,0.0360793,-0.028579499986293944,-0.10586909999999858,0.036079299999998565,-0.7729049,0.2233415,-0.0877133,-0.0076022,0.0019804,-0.0025882,0.0166501,0.016650100000000872,0.00095280613548,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0005567078754328958,0.7277975457454903,-0.03654711802829779,-0.04933860933820202,-0.029752357092013546,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,1.4190657642666543e-09,1.7881716166999353e-18,5,10.0,0.08726646259971647,0.0,0.0034529867627824075,0.4681503554927047,0.020048350924954342,0.07135352737812169,-0.01694210504987938,-0.7057181273675329,0.0,8.923991211221065,4.51236427228615,0.030814545992115274,-0.0014304247288280053,0.006217619923199947,0.07106772092086636,-0.001931073383917807,0.00019430062259999834,0.09594142324316958,61.25,140.14724103277038,0.24499122172281623,-0.24499122172281623,0.24499122172281623,0.8915032784830452,0.021791773004996254,-0.01137041784171072,2.650083704997669e-10,7.047379173286128e-12,3.1114775686513774e-11,-0.011237900039249068,-0.019980253174430057,-0.8915473977329573,2.650083704997669e-10,7.047379173286128e-12,3.1114775686513774e-11,1.2208911674533243e-09,1.4190657642666543e-09,-2.780496478059631e-11,2.650083704997669e-10,7.047379173286128e-12,3.1114775686513774e-11,0.024499122172281625
vv_0p00150_wtip_0p60000,15,121,0.0015,0.6000000000000001,vv_0p00150_wtip_0p60000,vv_0p00150_wtip_0p60000\vv_0p00150_wtip_0p60000.vsp3,vv_0p00150_wtip_0p60000\vv_0p00150_wtip_0p60000_deflection.csv,vv_0p00150_wtip_0p60000\vv_0p00150_wtip_0p60000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.03127092630654307,0.03127092630654307,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.003127092630654307,-0.017916920988295375,-0.02418784333419876,0.3583384197659075,-0.007228930032782231,23.704185303297226,gliding,True,0.27868612236053086,-0.8758719468778615,0.06697077310656985,0.05210306110729216,2.9852855011600665,5.9996131,-0.0663354,-0.0057072,-0.0130786,-0.1490884,0.0488257,-0.03458090012749309,-0.14908840000000195,0.0488257000000016,-0.773656,0.2237187,-0.0877616,-0.0076048,0.0021025,-0.0025783,0.0168031,0.016803100000002767,0.00178127481456,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.000548184443968198,0.7405926095167472,-0.05457490424413989,-0.07367612072958886,-0.04458709026037416,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,1.3487422315301131e-14,1.2448305837582302e-28,5,10.0,0.08726646259971647,0.0,0.0030138992642436695,0.27868612236053086,0.0025119692755481934,0.06697077310656985,-0.014639332320323765,-0.8758719468778615,0.0,9.614133396326505,2.750927011439106,0.028976117305293373,-0.00016822834748342745,0.005836869057147924,0.06671571860757007,-0.00022710826910262707,0.00018240215803587263,0.0900662201202196,61.25,149.31886756163186,0.2444737115430706,-0.2444737115430706,0.2444737115430706,0.8911889453101233,0.021745742614985904,-0.013899718572421683,3.073279478127411e-15,9.427137889761461e-17,3.5301622736128024e-16,-0.014397003629310278,-0.019345530620933245,-0.8912363841724212,3.073279478127411e-15,9.427137889761461e-17,3.5301622736128024e-16,1.3487422315301131e-14,7.524341442176117e-15,-9.280558181356411e-16,3.073279478127411e-15,9.427137889761461e-17,3.5301622736128024e-16,0.02444737115430706
vv_0p00150_wtip_0p80000,16,121,0.0015,0.8,vv_0p00150_wtip_0p80000,vv_0p00150_wtip_0p80000\vv_0p00150_wtip_0p80000.vsp3,vv_0p00150_wtip_0p80000\vv_0p00150_wtip_0p80000_deflection.csv,vv_0p00150_wtip_0p80000\vv_0p00150_wtip_0p80000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.030437691579509037,0.030437691579509037,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.0030437691579509036,-0.017439512656267524,-0.023543342085961157,0.34879025312535045,-0.004490344604267259,23.694674977155184,gliding,True,0.20002055459732293,-0.865120528334823,0.06751177495294337,0.07166603285958711,4.106161217300216,5.9891947,-0.0910837,-0.0075277,-0.0230926,-0.1923158,0.0615741,-0.044588199976581165,-0.1923158000000021,0.06157410000000004,-0.7743124,0.2239516,-0.0877207,-0.0076203,0.0021303,-0.0025786,0.0169051,0.016905100000001772,0.0023799255784300003,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0005482688607939362,0.7393112603982923,-0.06729422208674014,-0.0908471998170992,-0.022929991457608233,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,3.0477017678513508e-09,8.868684373971331e-18,4,10.0,0.08726646259971647,0.0,0.0034780015357308786,0.20002055459732293,-0.0038149171791882104,0.06751177495294337,-0.01342153376226859,-0.865120528334823,0.0,9.800565664117135,1.9868947562694894,0.03408651987341035,0.00025755120534850444,0.005883996073334603,0.0672543828674569,0.00034769412722048096,0.00018387487729170634,0.09079341687106682,61.25,148.12230913748212,0.24451284703447346,-0.24451284703447346,0.24451284703447346,0.8912256511477028,0.02174922012255991,-0.013691071075214948,-6.774094523168128e-12,-1.8926394197531227e-13,-7.376798824565434e-13,-0.015495532781443186,-0.017739446405858082,-0.8912849352321657,-6.774094523168128e-12,-1.8926394197531227e-13,-7.376798824565434e-13,3.0477017678513508e-09,2.9034642509852796e-09,-1.368632787852305e-10,-6.774094523168128e-12,-1.8926394197531227e-13,-7.376798824565434e-13,0.02445128470344735
vv_0p00150_wtip_1p00000,17,121,0.0015,1.0,vv_0p00150_wtip_1p00000,vv_0p00150_wtip_1p00000\vv_0p00150_wtip_1p00000.vsp3,vv_0p00150_wtip_1p00000\vv_0p00150_wtip_1p00000_deflection.csv,vv_0p00150_wtip_1p00000\vv_0p00150_wtip_1p00000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.030082956635208165,0.030082956635208165,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.0030082956635208167,-0.01723626450472504,-0.023268957081378806,0.3447252900945008,-0.0020394013213073737,23.678081780699937,gliding,True,0.15866528715692835,-0.9041316016896855,0.06718040760695768,0.08844282982107507,5.067400876941379,5.9830453,-0.1122907,-0.0100435,-0.03484,-0.2355412,0.0743078,-0.056319600045880124,-0.2355412000000001,0.07430780000000063,-0.7749111,0.2241388,-0.0876595,-0.007637,0.0021178,-0.0025818,0.0169954,0.016995399999999414,0.0031087021136999996,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0005545201144140088,0.7295251932080354,-0.08200696148867061,-0.11070939800970532,-0.02671936665616585,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,1.296710015151322e-09,9.58354941680869e-19,4,10.0,0.08726646259971647,0.0,0.0035435896928725733,0.15866528715692835,-0.007297042621114618,0.06718040760695768,-0.01189810215252437,-0.9041316016896855,0.0,9.874328483736134,1.5800040016196573,0.03499071509892342,0.0004902139471949297,0.00585500243945362,0.06692298411575014,0.0006617888287131551,0.00018296882623292562,0.09034602855626268,61.25,148.85292239525396,0.24461214931365266,-0.24461214931365266,0.24461214931365266,0.8911948378023284,0.021758055188786294,-0.014327742298197164,-4.972160270316772e-12,8.89738857676875e-14,-4.1043687545871954e-13,-0.016062821374477905,-0.01758555364173864,-0.8912573534973417,-4.972160270316772e-12,8.89738857676875e-14,-4.1043687545871954e-13,1.296710015151322e-09,4.80140127807676e-10,-6.850969919865178e-11,-4.972160270316772e-12,8.89738857676875e-14,-4.1043687545871954e-13,0.024461214931365268
vv_0p00150_wtip_1p20000,18,121,0.0015,1.2000000000000002,vv_0p00150_wtip_1p20000,vv_0p00150_wtip_1p20000\vv_0p00150_wtip_1p20000.vsp3,vv_0p00150_wtip_1p20000\vv_0p00150_wtip_1p20000_deflection.csv,vv_0p00150_wtip_1p20000\vv_0p00150_wtip_1p20000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.02828906653021626,0.02828906653021626,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.0028289066530216263,-0.01620844118546188,-0.021881395600373537,0.32416882370923755,-0.00031739538692794606,23.667412284144213,gliding,True,0.1312309212015078,-0.9327395302969929,0.06701223954415751,0.10607757272260045,6.0777972179970705,5.9694114,-0.1343736,-0.0125602,-0.0490857,-0.27869,0.0869291,-0.07055510003237274,-0.27869000000000055,0.08692910000000008,-0.7749814,0.2242377,-0.0876394,-0.0076438,0.0020412,-0.0025785,0.0170862,0.01708620000000014,0.0038435952832200004,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0005557831003643644,0.7278441447046824,-0.09731782859643705,-0.13137906860519002,-0.02700035076821208,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,6.559771074530967e-10,2.227612982808986e-19,4,10.0,0.08726646259971647,0.0,0.0038028324871250707,0.1312309212015078,-0.009408967998084739,0.06701223954415751,-0.010987157889225059,-0.9327395302969929,0.0,9.913944045640584,1.3085457866038133,0.03770125023179303,0.000630506714267151,0.005840242986621177,0.06675428279791518,0.0008511840642606539,0.00018250759333191178,0.09011828177718548,61.25,149.22647068690384,0.24487696083527788,-0.24487696083527788,0.24487696083527788,0.8911765828785155,0.02178161065357888,-0.014772815544384178,-5.221730383156431e-12,-1.762023686679992e-14,-4.897523359082001e-13,-0.016272103255578613,-0.017496016055170715,-0.8912449071891727,-5.221730383156431e-12,-1.762023686679992e-14,-4.897523359082001e-13,6.559771074530967e-10,1.1997347172158668e-10,-2.8204441251647143e-11,-5.221730383156431e-12,-1.762023686679992e-14,-4.897523359082001e-13,0.024487696083527792
vv_0p00150_wtip_1p40000,19,121,0.0015,1.4000000000000001,vv_0p00150_wtip_1p40000,vv_0p00150_wtip_1p40000\vv_0p00150_wtip_1p40000.vsp3,vv_0p00150_wtip_1p40000\vv_0p00150_wtip_1p40000_deflection.csv,vv_0p00150_wtip_1p40000\vv_0p00150_wtip_1p40000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.02599062847066549,0.02599062847066549,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.002599062847066549,-0.0148915331826169,-0.020103569796532814,0.297830663652338,0.002548280849486101,23.65076166433495,gliding,True,0.11102939377250921,-0.9562660267171299,0.06681781787442,0.12460691864255147,7.139450536348217,5.9539771,-0.1574375,-0.0153124,-0.0668561,-0.3218076,0.0996304,-0.08830969997356548,-0.3218075999999997,0.09963040000000002,-0.7754357,0.2242139,-0.0875483,-0.0076395,0.0019749,-0.0025795,0.0171723,0.017172300000000338,0.00463599670361,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0005744671835399729,0.702506887961311,-0.11073627211899381,-0.14949396736064166,-0.032544507957211394,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,3.5465228697861686e-10,6.36738927069157e-20,4,10.0,0.08726646259971647,0.0,0.004028005751640389,0.11102939377250921,-0.01092645698764388,0.06681781787442,-0.007721569088194013,-0.9562660267171299,0.0,9.938345038013006,1.1080141471049043,0.04003192747888107,0.0007300674859933222,0.005823208919262585,0.0665595825170777,0.000985591106090985,0.0001819752787269558,0.0898554363980549,61.25,149.66067911398108,0.245029983649659,-0.245029983649659,0.245029983649659,0.8911570319359291,0.02179522222067152,-0.015201743769154936,-4.07318167909565e-12,-8.237833158675212e-14,-4.113168139419088e-13,-0.016386906866035708,-0.01752308149505122,-0.8912302683327176,-4.07318167909565e-12,-8.237833158675212e-14,-4.113168139419088e-13,3.5465228697861686e-10,3.870505125775219e-11,-7.395470580096672e-12,-4.07318167909565e-12,-8.237833158675212e-14,-4.113168139419088e-13,0.024502998364965896
vv_0p00150_wtip_1p60000,20,121,0.0015,1.6,vv_0p00150_wtip_1p60000,vv_0p00150_wtip_1p60000\vv_0p00150_wtip_1p60000.vsp3,vv_0p00150_wtip_1p60000\vv_0p00150_wtip_1p60000_deflection.csv,vv_0p00150_wtip_1p60000\vv_0p00150_wtip_1p60000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.023825329387850293,0.023825329387850293,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.0023825329387850295,-0.013650908194328312,-0.018428726062343224,0.2730181638865662,0.005272331204569744,23.627713007913332,gliding,True,0.09716706528245098,-0.9579660022945143,0.06689059850047151,0.14206481787597044,8.139714481587799,5.9379428,-0.1790117,-0.0174177,-0.0872925,-0.3648602,0.112258,-0.10872710003155363,-0.3648601999999993,0.11225800000000072,-0.7754848,0.2241185,-0.0874498,-0.0076433,0.0020128,-0.0025752,0.0172872,0.017287199999999975,0.00527186892406,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0006108541192469066,0.6585919065731437,-0.11705466699275206,-0.1580238004402153,-0.029726231782385797,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,2.1616233580123686e-10,2.3492513103912595e-20,4,10.0,0.08726646259971647,0.0,0.004342514298321064,0.09716706528245098,-0.011822975991165115,0.06689059850047151,-0.005573764322571799,-0.9579660022945143,0.0,9.952736095167548,0.9701423796604041,0.04322017047480876,0.0007908275157963002,0.005829492340144585,0.06663140234639922,0.0010676171463250054,0.00018217163562951827,0.08995239316763895,61.25,149.49784011768875,0.24526848419316782,-0.24526848419316782,0.24526848419316782,0.8911588573302566,0.02181643679477874,-0.015326816192367703,-2.8714921065930987e-12,-9.408099299612616e-14,-3.019711217189247e-13,-0.016356560504493668,-0.01737102449525153,-0.8912382889236931,-2.8714921065930987e-12,-9.408099299612616e-14,-3.019711217189247e-13,2.1616233580123686e-10,1.5827924307566618e-11,4.5784087028024957e-14,-2.8714921065930987e-12,-9.408099299612616e-14,-3.019711217189247e-13,0.024526848419316787
